Team 1,Team 2,Winner,Margin,Ground,Match Date,odi_id,match_link,match_id,T1_P1_Bat_Avg_SR,T2_Rel_bat_strength,T1_P6_Bat_Avg_SR,T1_P5_Bat_Avg_SR,T1_P2_Bat_Avg_SR,T1_P4_Bat_Avg_SR,T1_Rel_bat_strength,T2_P2_Bat_Avg_SR,T1_Batsman3_impact_factor,T2_P5_Bat_Avg_SR,T2_P4_Bat_Avg_SR,T1_Batsman4_impact_factor,T2_P6_Bat_Avg_SR,T1_Batsman2_form_index,T1_P2_Bowl_avg_T1_P2_Bowl_SR,T1_P3_Bat_Avg_SR,T2_P3_Bat_Avg_SR,T2_P1_Bowl_avg_T2_P1_Bowl_SR,T1_P1_Bowl_avg_T1_P1_Bowl_SR,T2_Bowler1_impact_factor,T2_P1_Bat_Avg_SR,T1_Batsman1_impact_factor,T1_P4_Bowl_avg_T1_P4_Bowl_SR,T1_Bowler1_impact_factor,T2_Batsman4_impact_factor,T2_P1_Bowl_eco,T1_Batsman5_impact_factor,T2_Batsman3_form_index,T2_P2_Bowl_avg_T2_P2_Bowl_SR,T2_P3_Bowl_eco,T1_P4_Bowl_eco,T2_Batsman5_impact_factor,T2_Bowler5_form_index,T1_P2_Bowl_eco,T2_P4_Bowl_eco,T2_P5_Bowl_avg_T2_P5_Bowl_SR,T2_Batsman2_impact_factor,T2_Batsman3_impact_factor,T1_Bowler3_impact_factor,T2_P2_Bowl_eco,T1_Batsman3_form_index,T1_P3_Bowl_eco,T1_Batsman2_impact_factor,T1_Batsman1_form_index,T1_Bowler1_form_index,T1_Rel_bowl_strength,T1_P7_Bat_Avg_SR,T2_Bowler4_impact_factor,T2_Bowler3_impact_factor,T2_Rel_bowl_strength,T2_Bowler2_impact_factor,T1_Bowler3_form_index,T1_P3_Bowl_avg_T1_P3_Bowl_SR,T2_Bowler1_form_index,T2_Batsman1_impact_factor,T1_Batsman5_form_index,T1_Bowler2_form_index,T2_P7_Bat_Avg_SR,T2_P8_11_Bat_Avg_SR,T1_Bowler2_impact_factor,T1_P8_11_Bat_Avg_SR,T2_Batsman4_form_index,T2_Batsman2_form_index,T2_P4_Bowl_avg_T2_P4_Bowl_SR,T1_P1_Bowl_eco,T1_Bowler4_impact_factor,T2_Bowler3_form_index,T2_P5_Bowl_eco,T1_Batsman4_form_index,T2_Batsman1_form_index,T2_Bowler4_form_index,T1_Bowler4_form_index,T1_Bowler5_form_index,T2_Batsman5_form_index,T2_P3_Bowl_avg_T2_P3_Bowl_SR,T1_P5_Bowl_eco,T2_Bowler2_form_index,T1_P5_Bowl_avg_T1_P5_Bowl_SR,dep_var
Sri Lanka,Bangladesh,Bangladesh,90 runs,Dambulla,25-Mar-17,3855,/wi/engine/match/1083446.html,1083446,24.68227767,536.2846914,31.08700787,32.5952381,22.61400159,25.5681348,416.1768348,40.001221,11.13950315,24.4816017,24.3890121,10.84618395,27.6872428,1.065772099,2669.333333,29.84891858,28.06294614,1169.980213,978.275625,864.7651807,25.21105061,10.11115475,2176.171597,1273.167311,10.16014051,4.718598319,11.2971511,1.076671581,261.911111,5.701171875,5.507109005,9.18837256,1.230251585,8.272727273,4.361068612,0,12.15229746,9.936571934,1215.001242,4.383802817,1.081833069,5.75751744,10.79071919,1.027572808,0.806816159,421.4334356,18.53830114,787.8536117,1188.364029,552.1270786,2997.948076,0.823719516,1028.102982,0.667704495,9.938066255,1.013820938,0.691970649,31.92118227,2.07842112,1012.396694,4.99792679,2.782315629,1.232628031,1084.245289,5.506125574,746.9383986,0.855544552,5.181818182,1.911257593,1.989844773,0.750812891,1.091166291,1.095762807,1.232801136,813.3485715,5.783783784,0.5809655,2969.25,0
Sri Lanka,Bangladesh,Sri Lanka,70 runs,Colombo (SSC),1-Apr-17,3858,/wi/engine/match/1083448.html,1083448,24.78117046,485.0491568,29.90533981,25.75260913,20.24127157,31.2527972,395.4908053,38.26663826,10.17896489,24.6598126,28.37400218,11.67108915,28.66242038,0.980657303,966.0499701,8.1,24.20417856,1167.933143,1442.466798,866.1450732,25.75502008,12.89643399,3165.118622,838.1731112,10.1596632,4.725464967,10.9353226,1.014036704,305.4628028,4.65,5.462144155,9.173212537,0.814359481,5.508270677,5.628647215,1104.32096,12.09837144,9.928682079,1187.421124,4.790977444,1.235705341,5.781688466,10.89244973,1.253969133,0.732713591,517.3290098,31.72851563,1002.777778,1294.981632,615.0098311,2614.053932,0.923080922,1056.399033,0.667353717,9.895855431,2.283160217,0.814168532,39.26037736,2.07842112,1297.082933,5.858011554,2.249938023,1.231702113,749.994375,4.894390244,359.4136182,0.778612273,4.370482278,1.152801189,1.713428883,2.25320011,1.091166291,1.095762807,1.512558039,1240,4.677966102,0.588438546,977.04,1
West Indies,Pakistan,West Indies,4 wickets,Providence,7-Apr-17,3861,/wi/engine/match/1077949.html,1077949,2.408333333,478.3062737,19.28293554,17.23438914,20.56514539,24.66456196,345.268391,24.67009171,9.716256127,28.47200399,48.06990839,10.18605646,36.12717142,1.327184809,1114.039675,29.30815018,21.94866367,911.6799999,638.078125,1106.706314,24.04265271,15.18394023,809.1479289,2189.617526,11.47740263,4.845238095,10.11914143,1.596773843,1177.56916,5.936170213,4.521126761,10.5359482,1.203223004,5.452131939,4.797219003,1882.169593,10.52432176,10.95083677,3265.306122,5.595430482,0.660950109,7.142857143,11.67838469,0.5,0.570096607,469.9541118,20.80047619,638.1038953,864.0880571,579.121263,1810.774106,2.471133114,525,0.608900513,10.46247842,0.873312779,0.725253661,30.67968227,6.064625102,1136.281115,7.92318601,2.688774975,1.4975556,1125.652174,5.529691211,1273.116004,0.669269653,4.663567539,1.15113295,1.132173787,0.964327257,0.591410937,0.955817878,2.263720498,809.7504726,5.060606061,1.921084186,674.8163267,1
West Indies,Pakistan,Pakistan,74 runs,Providence,9-Apr-17,3862,/wi/engine/match/1077950.html,1077950,2.504347826,485.2349768,18.90180274,37.5921147,21.25002948,23.69823232,350.2699189,25.055382,9.962762691,28.6456984,46.25612709,10.28272616,36.79355878,1.467352929,1137.940201,29.76190476,22.13826907,907.41512,887.0625,1128.204877,24.36743885,14.04812083,890.6272189,1677.421865,11.48684814,4.904214559,10.5842988,1.314461482,924.1410946,6.052325581,4.581081081,10.55039688,1.203223004,5.460329929,4.842224745,1898.9252,10.55270695,10.97107899,1119.856541,5.374343586,0.739919065,5.700623701,11.65045816,0.643152023,0.655881085,463.2436052,20.55051245,423.0593722,1656.300703,560.2976146,1235.26146,0.673634416,858.6601563,0.602138316,10.51117529,1.194976893,0.61211872,31.26542021,4.174086847,1772.853186,10.15600292,2.942138476,1.777300627,1184.10397,6.552631579,1171.982794,0.792149876,4.660409782,1.180182781,1.152943584,0.668144745,0.651722644,0.955817878,2.682890712,902.5935727,5.210526316,2.063120018,557.3333333,0
West Indies,Pakistan,Pakistan,6 wickets,Providence,11-Apr-17,3863,/wi/engine/match/1077951.html,1077951,20.73276708,488.6351441,18.26905008,29.88700565,27.99114286,22.74537037,352.724351,24.71683647,13.32918812,28.51197981,51.39160565,10.35129139,42.44473684,0.728627598,1186.149691,3.503030303,22.09022829,918.4583334,846.564815,1131.937483,24.34159488,11.64986072,1151.25,1668.745153,10.55085271,4.910447761,10.5887312,1.583429594,930.152778,5.927125506,4.690553746,10.01736268,1.270461092,5.457692308,4.810400867,1898.9252,10.55459096,11.42926089,730.9361373,5.393782383,0.808973674,4.544303797,10.0309187,1.249611443,0.630927806,460.0201249,21.57731602,557.8399139,1900.065746,556.398784,1251.829251,0.717161933,933.6954731,0.613325207,10.51189953,1.016732698,0.672328473,31.13814002,4.174086847,1073.822485,5.720505222,2.271127073,1.665699559,1291.153119,5.622920518,1111.111111,0.807761337,4.660409782,1.15115691,1.125101981,0.641898408,0.642780137,0.955817878,2.45406702,691.8520406,5.093023256,1.56136549,626.0609419,0
England,Ireland,England,7 wickets,Bristol,5-May-17,3864,/wi/engine/match/1029001.html,1029001,42.19841034,466.7970102,27.84527825,33.1803718,36.27030222,40.77275578,529.9300029,32.01428041,10.88068626,28.34174001,20.59888488,10.80439296,18.57383006,1.577725842,1060.984049,28.33382937,26.64862825,1654.629552,1146.25,627.6417723,21.41538232,11.02194076,795.6250001,1262.78699,6.24086292,4.724841661,9.718011146,1.408768634,2007.306123,5.221631206,6.125373134,5.878577066,1.06320017,5.850498339,4.510862409,1583.3125,6.22530106,8.194365484,1437.202049,6.969072165,1.31319814,5.838383838,10.71244218,1.3486351,0.957318125,539.2932999,28.01389578,1115.054714,569.5088458,504.8179291,873.3954488,0.696349784,2384.25,0.62517334,5.360575497,1.444320949,0.614644039,18.74051565,7.116672736,1114.805576,14.45455517,1.739989673,1.348542229,1457.423231,5.614285714,555.498872,0.856033823,5.117988395,2.60763962,0.880488658,0.560665084,0.670821672,1.836266428,1.428744309,1059.185886,5.643133462,0.973774279,1329.672727,1
England,Ireland,England,85 runs,Lord's,7-May-17,3865,/wi/engine/match/1029003.html,1029003,40.87462019,479.9468037,28.22532895,33.00521106,37.12006512,41.4265887,544.8582693,31.8763249,10.88068626,28.02303574,20.34626799,10.77422051,18.28619733,1.730661323,1075.288422,28.33382937,26.58710503,1746.580645,1148.56933,597.0090195,21.16190595,11.02194076,2244.142012,1276.393063,6.260587045,4.743994509,9.90129969,1.163755812,512.2407408,6.857142857,5.733333333,7.240303139,1.010773677,5.841714757,5.221631206,1478.89603,6.245088767,8.200939727,1098.324078,6.286432161,1.31319814,5.884931507,10.63969148,1.373162481,0.962927476,524.517505,28.01389578,562.8197298,2114.151158,490.9867056,1153.842278,0.624047003,773.1952664,0.629214576,5.375557069,1.147901067,0.668378886,18.9278473,4.365670966,597.5308642,14.45455517,1.681336191,1.497203111,1059.185886,5.615916955,1471.195346,0.890505465,4.523560209,2.762630847,0.894059023,0.471992376,0.679258844,1.011514649,1.163808059,1569.550173,5.59168242,0.538290888,1159.097778,1
Ireland,New Zealand,New Zealand,51 runs,Dublin (Malahide),14-May-17,3867,/wi/engine/match/1033363.html,1033363,21.69339121,405.6345397,18.1076092,18.15497857,32.14700307,27.97311134,391.350702,35.75818511,6.292540966,26.48215114,19.71820072,7.250897824,24.32940687,1.604875651,583.6145124,20.24063733,26.68253968,1123.869141,1866.210938,1006.25166,23.48189244,5.518580648,1110.277394,562.5410914,12.61426617,6.458413926,5.914318804,57.98275606,1446.878367,5.605594406,5.266086957,12.59695129,1.146067288,6.327935223,5,9024,10.90278319,12.10587202,2001.385042,5.030261348,1.34760989,6.79338843,6.326058638,1.110354294,0.693712249,568.3346562,2.603603604,709.35104,565.3088171,499.7816511,556.4926428,0.890232799,1233,0.826309156,11.49578402,1.422603625,0.505809636,26.55654098,1.822923854,1342.425001,2.980001074,0.996229074,1.577128176,0,4.711538462,1072.799832,0.908634138,5.875,1.106755558,0.7543403,0.961048907,0.470474356,0.880202754,1.754287475,2122.755556,4.547770701,0.86261098,1525.142857,0
Bangladesh,New Zealand,New Zealand,4 wickets,Dublin,17-May-17,3868,/wi/engine/match/1033365.html,1033365,25.89961218,358.0694754,24.8163,32.59267241,36.29924242,28.39043609,402.7843789,35.82284911,9.80840954,26.65433155,22.1979391,10.15824783,22.84760541,1.203800511,327.8163581,23.90834033,27.24013158,2244,1156.029274,15.3787005,23.1548039,9.89400786,1597.5,868.4314018,12.3244722,5.176470588,9.926632204,2.670317774,617.9319469,6.448598131,4.733333333,12.48467707,1.146067288,4.849655172,5.029062087,2110.171875,10.89482693,10.92394483,2465.636147,5.411960133,1.032602012,5.634849455,12.00081608,1.582665822,0.655058029,742.9036866,26.33796882,656.7675714,1589.386431,566.1714107,939.6803214,3.052958855,1182.038223,0.741723072,11.47905805,0.893722992,0.581857098,27.00963212,2.741898743,866.9753086,12.56793837,1.11659065,1.477247101,1200.79125,4.737832501,767.3661905,0.908634138,5.567496723,2.077926791,0.677677894,0.961048907,1.277275544,2.082027601,2.0434978,1201.660156,4.374667745,1.029134522,1117.744866,0
Ireland,Bangladesh,Bangladesh,8 wickets,Dublin (Malahide),19-May-17,3869,/wi/engine/match/1033367.html,1033367,21.56449277,470.8769789,18.44215044,27.64930048,31.91317214,21.16082776,427.8838634,37.15969944,8.219057544,25.04283726,28.18846217,6.412923169,25.33697215,1.406710589,1331.296786,26.17517919,24.07081757,1160.832642,1803.581315,866.7332086,25.80301531,5.531067225,1123.46314,585.5204999,10.15167039,4.756706753,7.327896548,0.964490642,333.9342104,5.628535512,5.254700855,9.922014285,1.230251585,6.839694656,4.378973947,0,11.8302424,9.808208629,1224.109577,4.767650834,1.22588599,6.281588448,6.338646591,1.149334683,0.686905788,550.7277094,18.30502629,1733.929382,2468.010566,635.4738359,756.8340103,0.498821275,607.4102078,0.620173668,9.892988921,0.991319337,0.458906413,33.7603349,3.016041952,2036.387806,4.439770628,1.937590087,1.400551989,1134.415082,4.766666667,1060.420776,1.01328581,5.181818182,1.357952125,1.631190688,1.276866459,0.861940831,1.08068617,1.095711971,1172.625926,4.54125,0.577804358,1581.714286,0
Ireland,New Zealand,New Zealand,190 runs,Dublin (Malahide),21-May-17,3870,/wi/engine/match/1033369.html,1033369,21.53300678,444.0520752,18.03767519,17.96250871,31.47715381,21.16429455,428.6605714,35.67091759,6.338646591,23.88601363,22.65426903,6.493977408,26.99942233,1.350865396,1488.521739,26.20174221,33.21342221,664.3757432,459.4512,1956.69344,23.61755543,5.580153242,1606.736327,2152.835647,11.11017017,5.691205212,7.414881868,1.222307703,1916.667014,4.555555556,4.544665012,11.12761387,1.146067288,6.891304348,6.075055188,1221.933373,10.90139759,12.33722647,1103.074167,5.163362953,1.240147533,6.456747405,8.30414296,1.155761632,1.425139253,451.6409476,5.785714286,655.5421728,4951.989026,572.6037873,443.2132964,0.573665569,624.1597222,0.670748045,11.51857323,1.539916231,0.488310395,23.19371959,11.02522993,2102.016259,3.955187439,0.745170691,1.405156475,618.176529,4.834170854,518.3248773,0.671391367,4.974587039,1.049223523,0.78151203,0.961048907,0.927701346,0.880202754,0.430376899,246.0000001,4.760074977,0.865601975,2501.981995,0
Bangladesh,New Zealand,Bangladesh,5 wickets,Dublin,24-May-17,3871,/wi/engine/match/1033371.html,1033371,25.89344552,383.4229651,26.11063021,28.18846217,41.95474159,24.07454895,424.3911132,35.77354086,9.807902823,27.76207963,23.04881553,10.15141956,26.500462,1.548708294,303.1666667,25.69759993,32.70392393,634.7315236,1148.708026,1983.427837,25.07772021,9.892189023,1137.945358,863.6981445,11.11860359,5.655085281,9.922014285,1.228493719,562.1124261,6.034707158,4.378008441,12.48777732,0.931329053,4.6242497,6.501779359,1220.244898,10.9073781,12.30081332,1721.093847,5.202416918,0.941402851,5.621052632,11.63941601,1.861816978,0.628091923,729.6375686,25.04283726,643.7022106,1003.153456,631.4751298,1554.408047,0.565027995,1206.664197,0.600397637,11.52137718,1.095711971,0.728194393,27.22693369,7.4351846,755.6698102,10.90061741,0.811233169,1.447495871,1184.283737,4.747784045,6254.825138,0.710960836,4.945544554,1.795721037,0.981790181,0.880268548,1.277275544,2.082027601,2.387348741,592.1061864,4.614068441,0.973418563,1929.85941,1
England,South Africa,England,72 runs,Leeds,24-May-17,3872,/wi/engine/match/1031425.html,1031425,39.93137943,690.2757098,43.04016677,29.17347208,36.92180124,33.2819905,637.7686521,41.64248397,10.75241506,31.2593301,54.37884357,9.899015894,39.46698272,1.553340871,1021.552978,41.84995802,38.17617925,868.0682714,1136.781177,1206.25947,44.74894047,11.00400881,1415.969754,957.1550008,10.51811976,5.631713555,10.95858882,1.854267257,751.4022776,5.526011561,6.09080326,10.12324102,0.578315428,5.784155214,5.683636364,724.8786658,10.593371,10.3325631,1112.009523,5.110454814,2.843993203,5.655375552,10.62099821,1.447028475,0.857861675,585.3232183,25.80508436,1035.669421,920.9295332,595.1098392,1207.289543,0.613557237,1931.377778,0.695152092,10.54333391,2.6829071,0.648329175,19.08652482,26.27555256,656.6878,16.31535427,1.909334011,0.753678843,1273.555556,5.609311741,800.250989,0.570800757,4.631038027,1.273672219,1.316249883,1.014724629,1.140985896,1.011514649,1.071815104,1179.938169,5.030207925,0.751587329,2813.643079,1
England,South Africa,England,2 runs,Southampton,27-May-17,3873,/wi/engine/match/1031427.html,1031427,38.76709014,667.5629962,42.47334654,28.96384827,37.52897619,33.85945778,620.525193,41.06457037,10.76051886,39.00233511,54.36501541,9.930481625,30.25191958,1.661443657,1034.821386,41.62937972,38.53126812,781.5799644,1924.355469,1179.550912,44.93014686,11.0043689,1437.306238,698.7334344,10.51254845,5.168860904,10.96964199,2.186537206,1161.983351,4.725388601,6.097109827,10.14990453,1.728957563,5.76028481,5.761589404,2743.938776,10.58059625,10.31659097,1431.701972,5.557377049,2.877748598,5.837837838,10.65519512,1.484084342,0.653112429,546.5873164,28.32864486,1163.216526,966.4688985,490.3020916,942.0091506,0.662652114,822.3061225,0.636711865,10.5415543,2.610326615,0.55456597,18.07821049,18.62771425,1104.089889,19.17011344,2.189009778,0.799180739,1212.179931,5.781818182,789.1877443,0.963252702,5.767379679,1.419504755,1.282917528,0.742807337,1.057190528,1.011514649,1.258793844,814.8888889,5.041106416,0.798213199,2690.340737,1
England,South Africa,South Africa,7 wickets,Lord's,29-May-17,3874,/wi/engine/match/1031429.html,1031429,37.76223776,675.8547368,34.0506135,43.71743355,37.11830445,33.82974624,598.1126335,41.74220816,10.77298054,31.10556461,54.36293733,9.94637104,40.56775833,1.693277702,1191.248852,41.56222027,38.2503823,877.8968725,998.3840828,1207.822129,44.74894513,11.00930182,1230.738221,1237.553291,10.50811048,5.648074847,10.75129051,1.989614114,780.5236113,4.958797327,5.677816901,10.12077638,1.728957563,5.647359455,5.611398964,4320,10.57764012,10.31422489,1087.445951,5.163254012,2.657559962,6.128479657,10.67344367,1.096168176,0.947778732,502.5367852,29.98400853,846.9205736,1423.7036,565.0614635,1208.306632,0.76961826,1136.52551,0.638226131,10.51774142,1.260871629,0.467639257,21.80489243,6.924343879,1030.285557,8.181239081,2.201931378,0.814162069,1305.009365,5.064424173,880.0414724,0.58980746,7.2,1.589974641,1.343903657,0.486204247,1.140985896,1.011514649,1.04975638,732.3574981,5.662857143,0.808352775,3211.574074,0
England,Bangladesh,England,8 wickets,The Oval,1-Jun-17,3875,/wi/engine/match/1022347.html,1022347,36.89200283,574.3722204,43.1043043,31.09097535,36.25696306,33.62539699,650.8356242,19.72454682,10.77402046,24.39423223,26.4693348,9.950209082,28.05601104,1.49756764,1068.136346,40.99731035,40.08737819,1145.212136,2228.125,861.258427,26.05804753,11.01375175,1070.46875,990.6191965,10.13547123,4.750886018,11.03766238,0.918549542,332.2790698,5.620668693,5.920303605,10.19333926,1.230251585,5.59561753,4.382076007,0,11.63941601,9.733755336,1179.603138,4.622620381,2.227433901,5.77511592,10.67463672,1.010352694,0.844357549,545.8951336,28.79064836,1746.681017,759.2947488,533.6278272,2460.959886,0.723975517,1007.298125,0.607737713,9.942332529,2.630243349,0.725235921,25.59157767,10.29414649,594.7304891,14.63135807,0.888166227,1.392629361,1131.038146,5.698064516,1148.340396,0.734765536,5.181818182,1.631331085,2.248646792,1.276866459,0.979079496,0.554580353,1.739665361,1224.463229,6.075514874,0.576147197,1400.615663,1
South Africa,Sri Lanka,South Africa,96 runs,The Oval,3-Jun-17,3877,/wi/engine/match/1022351.html,1022351,44.82326323,489.3679176,40.56775833,31.24317538,41.5838787,54.50320194,702.3849731,23.75566516,10.31427361,25.6039736,31.48536026,10.50766157,15.62728017,0.866843313,724.2270508,37.87557137,37.3126615,878.721012,850.7235175,1003.775455,24.82576925,10.51610383,1367.725286,1307.788103,11.75576099,5.26686217,10.13668287,1.321571022,951.7913832,6.121621622,5.644670051,10.94885033,1.143071931,5.139172488,5.386323787,14850,10.60608042,10.19559466,1411.104515,5.494830133,1.488594462,4.953436807,10.57588704,1.309182201,0.621686389,624.2669146,21.80489243,489.7876915,365.2544252,438.0283061,1304.308695,0.55443611,738.0976161,0.673560135,10.42810521,1.537496158,0.573457937,31.06257631,5.562962009,1248.761094,6.924343879,1.35156303,1.265105771,2920.106666,5.643438274,812.8770245,0.660329826,5.113636364,2.471418365,1.047561947,1.311391345,0.58665524,0.941492691,2.417569087,1724.382716,4.671059301,0.812337656,751.5724472,1
India,Pakistan,India,124 runs,Birmingham,4-Jun-17,3878,/wi/engine/match/1022353.html,1022353,34.93760318,586.0082363,71.11168831,45.34858191,38.6062591,32.25769562,647.4787719,28.66071429,10.98247229,28.99303588,49.70659841,10.73759785,42.44473684,0.967707303,1132.167485,48.211374,24.3564813,902.1336,1901.252083,1107.1035,24.62056768,11.57278696,576.5392561,661.8270408,11.42908442,4.898916968,11.13842393,1.684646078,1196.125336,5.876447876,4.892307692,10.56385325,1.290027636,6.016232668,4.663275687,1898.9252,10.51294725,10.56675354,1437.054124,5.626132309,1.902410196,5.803921569,11.15444399,1.659558835,0.99305683,494.5258139,27.37471681,561.8298459,862.6789735,533.7771393,1881.125472,0.85273126,1118.222222,0.606345994,10.46853661,0.957301239,0.54932028,31.64089365,6.064625102,1093.893547,11.44407045,1.610178202,0.935790352,1303.840278,4.954560984,936.2553875,0.976258561,4.660409782,0.633971421,0.521476063,1.635379156,0.671828067,1.384525801,2.26749973,703.0879905,5.166666667,0.640551153,1116,1
England,New Zealand,England,87 runs,Cardiff,6-Jun-17,3880,/wi/engine/match/1022357.html,1022357,35.83915484,545.1405733,43.1043043,31.09097535,37.77777919,34.20711782,574.3471018,36.19730977,10.83655693,23.57451643,25.9497549,9.984161018,27.85925471,1.482657036,956.9727891,42.79858249,31.65760642,1268.621728,2589.804688,838.0285255,38.1791324,11.01478233,1407.760417,512.3310266,12.35485562,5.378494255,11.03766238,1.422253395,743.1973141,5.109652003,6.073743017,11.17417591,0.688823369,5.777945619,6.063694268,1237.377162,10.91597645,10.94719439,1230.822613,5,2.648095296,6.153321976,10.77544288,0.83147075,0.785956047,603.9985209,28.79064836,961.6481929,498.3770412,626.4718069,1276.67532,0.993788049,1222.747405,0.918433035,10.79090486,2.630243349,0.698626935,22.43929318,7.528538871,1081.031666,15.81448013,1.376947851,1.150252871,621.0415512,5.705389222,824.5560376,0.967188716,6.512195122,2.224990331,1.338287596,1.039958413,0.548829134,1.011514649,0.672255597,1708.763841,5.081882179,0.600689602,2793.080126,1
Pakistan,South Africa,Pakistan,19 runs,Birmingham,7-Jun-17,3881,/wi/engine/match/1022359.html,1022359,24.62451699,715.6285787,31.24939519,38.1,28.88809787,28.93782207,582.747511,41.13134962,11.41697414,31.64926253,54.20957855,10.5612928,40.11926058,1.646449558,929.5048677,47.90521327,38.29886279,886.4227027,950.6316,1253.953798,45.15962991,10.43673039,1495.729167,1044.600534,10.50747615,5.63837894,10.03284685,1.76506519,741.008284,4.954845815,4.797687861,10.13621543,1.728957563,5.406951484,5.607843137,721.7937766,10.56867701,10.30992925,1748.578655,5.154531168,1.484815576,5.956989247,10.5601604,0.604258685,0.674005003,515.5055909,0,850.6944444,1413.141683,612.7140713,1197.394913,0.632292318,772.83,0.589653111,10.51315819,2.397223782,0.806166613,21.75102041,6.970586024,1323.990214,3.785878414,2.161843048,0.900275368,1285.818182,4.870835769,503.8684145,0.558977995,4.651988992,2.222030946,1.35982707,0.841440696,1.635379156,1.426138309,1.563582814,739.9635309,4.660947605,0.601309963,1905.174164,1
India,Sri Lanka,Sri Lanka,7 wickets,The Oval,8-Jun-17,3882,/wi/engine/match/1022361.html,1022361,35.20888832,509.5410068,71.11168831,45.34858191,39.0331272,32.41274777,646.6562283,20.80679406,10.98793817,25.39943833,30.65327979,10.74237011,34.06983467,1.131218113,1086.098901,48.83508834,38.36385281,890.6851947,1876.971904,990.8194703,24.17246317,11.57171451,635.3305785,672.8032472,11.76970044,5.269666559,11.13842393,1.031552995,969.6620069,4.630181744,4.87804878,10.95591973,1.009620667,5.984015984,5.785155324,1618,10.82368456,11.06274092,1390.405056,5.486271676,2.376797836,5.745762712,11.16212685,1.534527467,0.937587684,495.1548484,27.37471681,361.5354096,1223.423557,460.9709461,1279.199313,0.784905833,991.785124,0.67600568,10.4913247,0.957301239,0.548426973,27.6734748,6.367823698,1111.111111,12.95121386,1.237599498,1.342433267,1063.07409,4.950963815,847.1412519,0.855316722,6.0675,0.660688533,0.980056287,0.642584481,0.675860144,1.384525801,2.054075606,1501.96924,5.166666667,0.760721695,1116,0
